Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
B,Ship,5,5,193,3.0,low,F,3.0,5037
A,Flight,3,3,168,2.0,medium,F,1.0,1829
A,Road,5,2,192,2.0,low,M,5.0,4046
A,Ship,3,3,154,4.0,high,F,2.0,4921
D,Ship,3,4,249,3.0,high,F,10.0,5629
C,Ship,6,3,176,5.0,low,F,7.0,1767
A,Ship,5,4,187,3.0,low,F,43.0,3172
D,Ship,2,1,277,5.0,low,M,10.0,4165
F,Road,3,5,151,2.0,medium,M,8.0,4408
B,Ship,3,1,165,3.0,medium,M,43.0,1313
F,Flight,5,2,271,3.0,medium,M,32.0,3785
F,Ship,4,5,164,3.0,high,M,3.0,4454
F,Ship,4,3,181,2.0,low,F,4.0,5622
A,Road,5,1,135,3.0,low,M,3.0,4939
F,Flight,4,4,203,3.0,medium,M,8.0,4443
C,Ship,4,2,273,4.0,low,F,26.0,3223
F,Ship,6,4,257,4.0,medium,F,9.0,1108
F,Road,2,2,148,5.0,medium,F,43.0,1279
C,Ship,4,5,253,3.0,low,F,1.0,5402
D,Flight,3,3,264,3.0,low,F,6.0,5482
B,Ship,5,4,217,5.0,high,F,3.0,1007
B,Ship,4,4,223,3.0,medium,F,43.0,3895
A,Flight,4,1,179,2.0,medium,F,7.0,4605
B,Ship,4,1,219,2.0,medium,F,2.0,1752
B,Flight,6,2,259,4.0,medium,M,6.0,1066
F,Ship,5,5,166,3.0,medium,F,20.0,1267
C,Flight,4,2,223,5.0,low,F,10.0,1650
A,Ship,3,4,173,3.0,medium,M,43.0,1587
F,Ship,5,2,172,5.0,medium,F,5.0,4805
D,Ship,3,5,137,2.0,medium,M,38.0,1647
D,Road,5,2,197,5.0,low,F,4.0,4196
F,Flight,5,4,97,3.0,medium,F,8.0,4577
D,Ship,3,5,243,3.0,medium,F,5.0,4383
A,Ship,5,4,156,4.0,low,M,1.0,5533
F,Ship,4,3,248,3.0,low,M,5.0,4781
B,Road,2,5,111,2.0,low,M,4.0,4473
A,Ship,4,4,236,2.0,medium,F,6.0,5101
D,Ship,5,5,287,4.0,low,M,4.0,1509
C,Flight,2,2,242,3.0,high,M,9.0,4717
F,Ship,5,2,183,5.0,high,F,8.0,4820
D,Road,5,2,157,2.0,low,M,43.0,1654
F,Ship,3,5,226,3.0,low,M,8.0,5203
A,Ship,4,2,247,4.0,high,F,9.0,4588
A,Road,4,3,247,5.0,high,M,10.0,5882
D,Ship,6,5,261,4.0,low,F,3.0,1217
C,Road,4,5,162,2.0,medium,M,43.0,1650
A,Ship,6,2,99,3.0,low,M,8.0,5872
B,Ship,5,1,166,2.0,low,M,43.0,1647
A,Ship,3,3,158,2.0,low,M,10.0,4061
F,Flight,5,5,180,2.0,high,M,5.0,4585
C,Road,4,2,108,5.0,medium,M,5.0,4645
B,Road,7,1,309,4.0,low,F,4.0,1151
F,Ship,4,2,179,3.0,high,F,30.0,1076
F,Ship,6,3,290,4.0,low,M,5.0,1784
C,Ship,5,4,168,3.0,low,M,34.0,1779
D,Ship,6,2,255,4.0,low,M,9.0,1157
C,Road,3,1,221,3.0,high,M,3.0,5005
B,Ship,4,5,228,5.0,low,M,5.0,1373
F,Ship,3,5,221,2.0,low,F,6.0,5289
A,Ship,3,4,203,3.0,medium,M,1.0,5543
F,Flight,3,5,233,3.0,medium,M,43.0,3519
B,Flight,4,1,205,2.0,low,M,10.0,4086
C,Ship,3,2,231,4.0,medium,M,4.0,5510
F,Ship,4,2,251,2.0,low,M,43.0,2673
D,Ship,5,2,287,3.0,medium,F,3.0,4903
B,Flight,6,5,244,4.0,medium,F,4.0,1648
D,Ship,3,2,189,3.0,medium,M,2.0,4718
D,Ship,4,5,178,3.0,low,F,43.0,1819
D,Ship,4,3,119,5.0,medium,M,5.0,1841
F,Ship,4,2,248,3.0,low,M,2.0,5028
F,Ship,5,2,167,4.0,low,M,10.0,4325
C,Ship,4,3,279,5.0,medium,M,2.0,5405
A,Ship,4,1,247,2.0,low,M,3.0,4113
F,Ship,5,5,262,5.0,low,F,5.0,1418
D,Flight,5,2,223,3.0,low,F,43.0,3687
C,Ship,4,5,180,2.0,medium,F,1.0,4332
D,Ship,3,5,272,2.0,medium,M,6.0,4652
A,Road,3,2,179,3.0,medium,M,9.0,5224
B,Ship,5,1,241,4.0,medium,M,7.0,5519
D,Ship,5,4,157,5.0,medium,F,9.0,4272
F,Ship,4,4,220,3.0,low,F,4.0,5622
F,Road,6,3,304,5.0,medium,F,6.0,1184
B,Ship,3,5,155,4.0,low,M,6.0,5386
C,Ship,6,4,285,4.0,medium,M,4.0,1244
F,Ship,3,4,190,5.0,medium,F,38.0,2018
F,Ship,3,4,186,2.0,medium,F,9.0,5841
F,Ship,4,1,240,4.0,low,M,10.0,5965
D,Road,5,3,132,3.0,low,M,7.0,4462
F,Ship,4,2,232,3.0,high,M,43.0,2835
A,Ship,3,5,180,3.0,low,M,6.0,1228
C,Ship,4,2,216,3.0,low,F,12.0,2273
A,Ship,6,2,309,4.0,medium,F,8.0,1289
F,Ship,5,4,211,2.0,medium,F,7.0,4734
F,Ship,7,1,301,4.0,low,F,6.0,1052
C,Ship,5,1,111,4.0,high,F,2.0,5978
F,Flight,4,1,140,2.0,low,F,5.0,1274
D,Road,4,5,258,3.0,low,M,8.0,4046
F,Ship,5,4,224,3.0,low,F,34.0,2627
A,Flight,5,3,270,5.0,low,F,1.0,1568
A,Ship,2,5,192,5.0,low,F,41.0,2673
F,Flight,4,2,151,2.0,medium,M,6.0,4987
F,Flight,3,5,161,3.0,low,M,2.0,4475
B,Ship,6,1,249,4.0,medium,M,2.0,1326
C,Ship,3,2,149,3.0,medium,F,43.0,1920
A,Ship,3,5,261,3.0,medium,M,15.0,2989
F,Ship,6,1,250,4.0,medium,M,5.0,1747
F,Ship,5,5,262,5.0,low,M,6.0,1887
B,Ship,5,2,240,5.0,medium,M,3.0,1079
A,Road,5,1,268,5.0,medium,M,1.0,4704
D,Ship,4,5,244,3.0,low,M,6.0,1360
D,Flight,3,2,165,3.0,medium,M,43.0,1639
C,Ship,4,3,263,4.0,medium,M,23.0,2960
F,Flight,2,3,263,3.0,medium,F,10.0,4779
F,Road,5,2,142,2.0,low,F,43.0,1758
F,Road,3,4,202,3.0,medium,M,5.0,5169
F,Ship,3,5,147,4.0,high,M,10.0,5164
D,Flight,5,1,179,2.0,high,M,8.0,5301
A,Road,2,3,142,3.0,low,F,43.0,1694
C,Flight,4,4,258,3.0,medium,M,4.0,4578
B,Flight,4,5,160,3.0,low,M,33.0,1837
F,Flight,4,5,187,2.0,low,M,6.0,4316
F,Ship,5,1,181,3.0,low,F,3.0,5118
F,Ship,4,3,154,3.0,medium,F,4.0,4867
D,Ship,6,4,270,4.0,low,F,10.0,1199
F,Flight,4,1,179,3.0,low,M,43.0,1215
D,Ship,3,3,262,4.0,low,M,5.0,4782
A,Ship,4,2,216,3.0,low,M,10.0,4636
F,Ship,3,3,134,4.0,medium,M,7.0,5370
B,Ship,3,2,262,4.0,low,M,1.0,4745
D,Ship,5,4,196,2.0,medium,M,2.0,5515
F,Flight,3,5,245,4.0,medium,M,4.0,2769
C,Ship,6,5,248,4.0,low,F,10.0,1005
C,Ship,4,1,195,3.0,low,M,43.0,2849
A,Flight,6,3,266,4.0,medium,F,8.0,1547
D,Ship,5,4,140,4.0,low,M,3.0,4018
F,Ship,4,3,154,5.0,high,M,7.0,5317
C,Ship,3,3,214,2.0,low,M,21.0,3342
F,Flight,3,1,224,2.0,low,M,9.0,4007
F,Ship,3,4,148,5.0,medium,F,43.0,1540
B,Ship,5,4,228,5.0,medium,M,5.0,4974
C,Ship,3,3,176,3.0,low,F,1.0,5168
A,Ship,7,3,267,4.0,medium,F,10.0,1548
F,Ship,5,3,233,5.0,medium,F,3.0,1398
A,Flight,4,1,195,2.0,low,F,3.0,4165
F,Ship,4,5,233,4.0,low,F,6.0,1495
C,Flight,4,4,147,3.0,medium,M,9.0,4534
A,Ship,4,5,139,3.0,low,F,3.0,5824
A,Ship,3,4,225,4.0,low,F,8.0,5209
B,Ship,3,4,261,4.0,medium,F,7.0,5731
C,Ship,6,1,123,5.0,medium,M,5.0,5323
A,Ship,5,3,199,4.0,medium,F,8.0,5362
F,Ship,4,2,218,3.0,low,F,2.0,4949
F,Road,3,2,231,3.0,low,F,43.0,2714
D,Road,3,4,204,3.0,low,F,43.0,3225
A,Ship,6,1,247,4.0,low,F,4.0,1623
C,Ship,3,5,276,5.0,low,F,10.0,5302
B,Ship,3,2,199,4.0,low,F,43.0,2208
F,Flight,2,5,125,4.0,low,M,5.0,5866
F,Ship,3,1,188,2.0,low,F,14.0,2074
B,Ship,3,4,255,4.0,low,F,12.0,2266
A,Flight,3,5,98,3.0,medium,F,43.0,1635
F,Ship,3,1,252,4.0,high,M,4.0,4303
B,Ship,4,5,275,5.0,low,F,6.0,4450
A,Flight,4,1,157,5.0,low,M,10.0,4871
C,Ship,4,2,220,3.0,low,F,9.0,5896
B,Ship,3,3,185,4.0,low,F,6.0,4015
F,Flight,4,1,223,3.0,medium,F,4.0,4972
D,Road,4,4,186,2.0,low,F,1.0,4519
F,Road,5,3,268,5.0,medium,F,10.0,1660
F,Ship,4,5,111,4.0,medium,M,7.0,5988
D,Ship,6,4,243,5.0,low,M,8.0,5218
D,Ship,6,3,219,4.0,medium,M,6.0,4885
F,Ship,6,5,275,4.0,low,M,8.0,1553
B,Ship,3,2,234,2.0,medium,M,8.0,4012
F,Ship,3,4,145,5.0,low,F,15.0,1429
C,Ship,4,4,208,2.0,medium,F,6.0,4983
D,Flight,7,4,296,4.0,low,F,10.0,1033
F,Ship,3,1,102,4.0,medium,F,4.0,5936
B,Ship,3,2,192,3.0,low,F,19.0,3183
F,Ship,3,5,150,2.0,medium,M,10.0,5187
C,Flight,5,4,167,5.0,medium,F,23.0,1691
D,Ship,2,4,173,2.0,low,M,1.0,4721
D,Ship,4,3,246,3.0,low,F,5.0,5118
A,Ship,4,2,243,5.0,medium,F,4.0,1633
B,Flight,3,2,164,3.0,medium,F,29.0,1187
D,Ship,4,1,231,5.0,medium,M,6.0,1231
A,Flight,3,4,255,4.0,low,M,10.0,4107
D,Ship,4,4,260,2.0,medium,M,6.0,4474
B,Ship,6,2,245,4.0,low,F,9.0,1594
F,Ship,5,1,232,5.0,low,M,4.0,1776
C,Ship,5,3,156,4.0,low,F,9.0,4098
F,Ship,5,1,271,5.0,low,F,5.0,1869
F,Road,3,5,244,3.0,low,M,3.0,4652
F,Ship,5,5,155,3.0,medium,F,6.0,4109
F,Ship,5,1,259,5.0,low,F,2.0,1876
C,Flight,3,3,136,2.0,medium,M,10.0,5749
F,Ship,4,4,265,3.0,medium,F,43.0,3307
F,Road,5,3,160,3.0,low,F,10.0,4416
A,Ship,4,5,145,2.0,low,F,2.0,4686
C,Ship,6,1,215,5.0,medium,F,5.0,4362
A,Ship,4,2,270,5.0,medium,M,9.0,1167
A,Ship,3,2,196,5.0,medium,F,6.0,5692
F,Ship,3,4,187,2.0,medium,M,43.0,3290
A,Ship,3,3,193,2.0,low,F,43.0,2581
F,Road,6,5,130,5.0,low,F,43.0,1971
F,Ship,3,5,156,2.0,low,F,43.0,1301
F,Ship,4,2,246,2.0,low,M,2.0,4497
B,Flight,4,1,245,5.0,medium,F,8.0,1923
B,Flight,5,1,183,5.0,medium,F,2.0,5082
F,Ship,3,2,238,2.0,low,M,19.0,2196
F,Ship,5,5,267,5.0,low,F,1.0,1352
F,Ship,5,3,267,5.0,low,F,1.0,1505
C,Ship,4,2,218,2.0,high,M,1.0,2990
B,Road,5,2,253,2.0,medium,F,9.0,5530
C,Ship,4,1,263,3.0,high,M,5.0,4782
C,Ship,5,5,222,5.0,low,F,3.0,1861
A,Ship,3,1,273,5.0,low,M,1.0,1293
F,Ship,2,1,149,4.0,medium,F,7.0,5434
F,Road,4,1,140,3.0,medium,M,9.0,1431
B,Ship,4,1,233,5.0,medium,F,2.0,5406
D,Ship,5,3,250,4.0,medium,F,4.0,1111
F,Ship,2,5,116,3.0,low,F,1.0,4091
B,Ship,4,5,226,2.0,high,M,2.0,5881
D,Ship,3,2,219,3.0,medium,M,1.0,4918
F,Ship,3,5,146,3.0,medium,F,7.0,4126
A,Ship,3,2,261,5.0,low,F,3.0,5171
F,Ship,5,5,163,3.0,low,M,43.0,1536
F,Ship,4,2,194,5.0,medium,M,10.0,5995
B,Road,2,2,148,3.0,high,F,35.0,1349
F,Ship,5,1,201,2.0,medium,F,43.0,2158
A,Ship,3,2,148,2.0,low,F,1.0,4133
A,Road,3,1,169,3.0,high,M,24.0,1740
D,Road,5,1,158,3.0,low,M,9.0,1483
C,Ship,5,4,223,3.0,low,M,8.0,4310
F,Ship,5,2,224,3.0,high,M,4.0,4271
F,Ship,4,1,209,4.0,medium,F,1.0,5057
F,Ship,3,2,228,2.0,medium,M,2.0,5640
A,Ship,6,1,275,4.0,low,M,7.0,1767
D,Ship,2,1,139,3.0,low,F,39.0,1582
A,Ship,5,5,98,2.0,medium,M,2.0,4125
C,Ship,5,5,172,2.0,low,M,5.0,5791
F,Flight,5,1,170,3.0,medium,F,43.0,1299
F,Ship,4,2,252,4.0,low,M,1.0,4705
B,Ship,3,5,142,2.0,low,M,6.0,5974
A,Ship,5,1,241,3.0,low,F,7.0,5134
F,Road,5,1,268,3.0,medium,F,5.0,5663
F,Flight,7,5,278,4.0,low,F,5.0,1572
F,Ship,7,3,308,5.0,medium,M,10.0,1152
F,Ship,4,3,163,3.0,low,M,43.0,1891
F,Road,4,1,133,3.0,low,M,43.0,1379
C,Ship,5,5,219,2.0,medium,M,4.0,4289
B,Ship,3,3,198,3.0,low,M,43.0,2446
B,Road,3,4,172,5.0,high,M,9.0,4883
D,Road,5,5,261,3.0,medium,F,8.0,3257
B,Ship,3,4,254,2.0,high,F,41.0,3973
C,Ship,6,1,289,5.0,medium,M,7.0,1223
F,Ship,4,4,147,4.0,low,F,8.0,5882
B,Road,3,4,221,3.0,medium,F,1.0,5391
A,Ship,4,5,261,3.0,high,F,2.0,4954
D,Ship,5,1,184,3.0,low,F,10.0,4674
F,Ship,3,5,109,2.0,high,M,2.0,5978
F,Ship,3,1,196,3.0,low,F,43.0,2911
F,Flight,3,5,133,4.0,low,M,10.0,4151
A,Ship,5,4,203,2.0,high,F,2.0,4190
A,Ship,6,4,248,4.0,low,F,6.0,1851
C,Road,5,1,257,5.0,medium,F,8.0,1128
B,Ship,2,1,241,3.0,medium,F,5.0,5697
F,Ship,5,3,216,3.0,low,F,40.0,2146
B,Ship,6,4,283,4.0,low,F,8.0,1480
F,Ship,5,1,240,5.0,low,M,10.0,1373
A,Road,3,2,244,3.0,medium,M,10.0,4636
F,Ship,4,4,204,2.0,medium,F,9.0,4462
D,Flight,4,1,177,3.0,medium,F,6.0,5215
B,Ship,4,4,176,4.0,high,F,43.0,1096
D,Ship,6,5,213,4.0,medium,F,3.0,5549
F,Ship,2,1,264,3.0,medium,M,10.0,3409
B,Ship,4,5,197,2.0,low,M,3.0,4379
C,Ship,5,5,270,3.0,low,M,2.0,4351
C,Ship,5,1,227,2.0,low,M,15.0,3798
D,Road,5,4,200,3.0,medium,M,3.0,4225
A,Ship,6,3,247,4.0,medium,M,3.0,1903
D,Ship,2,4,280,4.0,low,M,43.0,1463
C,Ship,4,3,211,4.0,medium,M,40.0,3106
B,Road,2,2,158,3.0,high,F,1.0,4149
B,Ship,3,1,206,3.0,medium,M,5.0,5676
B,Ship,6,2,254,4.0,low,F,9.0,1626
A,Road,4,5,182,3.0,medium,F,2.0,4473
F,Ship,5,5,164,5.0,low,M,43.0,1644
B,Ship,5,2,174,3.0,low,F,10.0,5973
A,Road,3,5,221,3.0,medium,F,8.0,4523
C,Flight,5,1,253,5.0,low,M,31.0,3836
F,Ship,7,2,277,5.0,low,F,7.0,1260
C,Ship,3,2,170,3.0,low,M,9.0,4069
D,Ship,4,5,117,5.0,medium,F,1.0,4378
C,Ship,4,3,226,2.0,low,F,32.0,2912
A,Ship,2,2,180,2.0,high,M,1.0,4407
F,Ship,4,3,104,4.0,medium,M,3.0,4548
D,Ship,5,1,232,5.0,low,M,6.0,1427
F,Road,5,5,171,2.0,high,M,8.0,4602
D,Ship,3,3,211,4.0,high,F,22.0,2942
D,Ship,6,2,257,4.0,low,F,4.0,1929
F,Road,3,2,235,2.0,medium,F,9.0,5116
F,Ship,4,4,176,2.0,medium,F,1.0,5793
A,Ship,4,5,240,3.0,low,F,9.0,5794
C,Ship,6,4,147,3.0,low,M,4.0,4549
B,Ship,3,1,140,2.0,low,F,8.0,5253
C,Ship,3,5,156,3.0,medium,M,43.0,1424
C,Ship,5,1,250,3.0,low,M,8.0,5845
C,Road,4,4,169,3.0,medium,M,5.0,5743
F,Ship,3,2,202,3.0,low,M,43.0,2881
C,Flight,3,1,200,2.0,medium,M,10.0,5178
D,Flight,5,4,157,3.0,medium,F,7.0,4199
A,Ship,7,3,286,4.0,low,F,3.0,1670
B,Road,4,2,238,5.0,medium,M,9.0,4618
F,Ship,4,1,132,3.0,low,M,43.0,1901
A,Flight,3,2,247,3.0,low,M,3.0,4338
F,Ship,5,2,151,5.0,medium,M,12.0,1920
D,Ship,3,3,224,5.0,medium,M,10.0,4221
A,Flight,5,3,187,3.0,low,M,2.0,5967
F,Ship,4,3,125,3.0,low,F,10.0,5883
D,Ship,4,3,261,4.0,medium,M,9.0,5116
C,Ship,4,3,252,2.0,medium,M,1.0,2336
C,Road,4,3,135,2.0,high,M,24.0,1292
F,Ship,3,5,146,5.0,low,M,9.0,4128
B,Flight,3,2,272,3.0,medium,F,40.0,3766
D,Ship,6,5,263,5.0,high,M,7.0,5216
F,Ship,5,3,169,4.0,low,F,4.0,5683
F,Ship,4,3,186,3.0,low,M,2.0,4437
F,Ship,3,3,179,3.0,medium,F,12.0,1125
F,Road,5,4,140,4.0,high,F,5.0,1130
D,Ship,5,3,252,5.0,low,M,2.0,1312
D,Flight,4,1,183,4.0,low,M,9.0,5157
A,Flight,4,2,150,3.0,low,F,43.0,1193
B,Ship,3,3,214,3.0,medium,F,9.0,5856
F,Ship,4,5,263,3.0,medium,M,3.0,4020
F,Flight,4,5,250,5.0,medium,M,6.0,1662
D,Ship,4,4,213,3.0,low,F,1.0,4266
F,Flight,3,4,224,3.0,low,F,10.0,4806
D,Flight,3,5,198,3.0,medium,F,1.0,3667
B,Ship,3,2,138,3.0,medium,F,34.0,1159
A,Flight,2,5,243,3.0,high,M,7.0,4486
C,Road,6,2,140,2.0,high,M,1.0,4053
B,Road,6,4,256,4.0,medium,F,9.0,1791
D,Ship,5,3,264,5.0,medium,F,34.0,3441
B,Ship,3,1,184,3.0,medium,F,43.0,2823
B,Ship,6,3,274,5.0,medium,F,2.0,4281
B,Ship,3,5,245,4.0,high,F,26.0,2072
A,Ship,4,2,252,3.0,medium,F,43.0,3273
C,Ship,4,3,223,3.0,medium,F,7.0,5935
A,Ship,4,4,264,5.0,low,F,6.0,1758
A,Road,3,3,157,3.0,low,F,6.0,5187
C,Flight,5,3,154,4.0,low,F,3.0,1066
F,Ship,4,1,273,5.0,medium,M,1.0,1826
C,Ship,3,2,247,3.0,medium,M,8.0,5194
D,Flight,4,5,219,2.0,medium,F,21.0,3830
F,Ship,4,5,184,3.0,medium,F,9.0,5594
D,Road,5,5,207,2.0,high,M,8.0,5066
A,Ship,4,2,201,3.0,medium,F,4.0,4613
F,Ship,4,1,191,3.0,low,M,2.0,5189
C,Ship,5,1,241,5.0,low,M,4.0,1348
F,Flight,5,2,143,3.0,medium,M,12.0,1802
B,Flight,3,2,183,5.0,low,M,3.0,1336
D,Flight,7,2,279,4.0,medium,F,1.0,1480
F,Ship,3,5,194,2.0,medium,M,4.0,3496
D,Ship,5,1,255,3.0,high,M,6.0,4044
B,Ship,5,4,250,4.0,low,M,2.0,4183
B,Flight,3,4,226,3.0,medium,F,22.0,3593
F,Ship,3,3,222,4.0,low,F,6.0,5284
C,Ship,3,2,158,3.0,high,F,43.0,1307
F,Ship,3,2,270,3.0,medium,M,31.0,2377
C,Ship,3,3,257,3.0,low,M,43.0,3103
C,Flight,5,1,287,4.0,low,F,4.0,1579
C,Ship,3,4,205,5.0,medium,F,5.0,4869
C,Ship,4,2,158,4.0,low,F,13.0,1785
B,Ship,3,4,172,5.0,medium,F,1.0,4618
F,Ship,3,3,162,5.0,high,F,10.0,4842
F,Flight,6,2,106,5.0,low,M,9.0,4038
D,Ship,3,1,224,3.0,low,M,8.0,4908
B,Ship,5,4,164,3.0,low,M,9.0,5135
D,Road,4,4,258,5.0,medium,M,8.0,5069
B,Ship,4,1,148,3.0,low,M,30.0,1731
C,Flight,4,3,150,3.0,high,F,2.0,4383
A,Ship,5,3,199,3.0,low,F,3.0,4885
F,Flight,5,5,190,4.0,medium,F,43.0,3644
F,Ship,4,5,239,3.0,low,M,6.0,5154
A,Ship,5,2,236,3.0,low,F,43.0,3402
A,Ship,3,4,148,3.0,low,M,1.0,4387
A,Ship,4,1,202,3.0,low,M,7.0,4788
F,Ship,3,3,162,5.0,medium,F,42.0,1278
D,Road,4,4,231,2.0,low,F,4.0,5825
D,Ship,3,3,140,3.0,medium,M,43.0,1046
F,Ship,5,3,186,4.0,low,M,23.0,3981
F,Road,4,1,242,2.0,low,F,2.0,5825
A,Ship,3,4,166,2.0,medium,F,43.0,1319
C,Road,4,4,135,3.0,low,F,4.0,4651
F,Flight,4,2,245,5.0,low,M,8.0,1122
A,Ship,3,5,157,3.0,low,M,7.0,5100
F,Flight,6,5,269,4.0,low,M,9.0,1826
A,Road,4,2,172,2.0,low,M,23.0,1019
C,Ship,5,5,134,2.0,medium,M,43.0,1088
F,Ship,4,1,152,5.0,low,F,5.0,5325
C,Road,2,2,127,3.0,low,M,13.0,1128
F,Ship,3,3,188,4.0,medium,M,3.0,3075
A,Road,3,2,124,5.0,medium,M,10.0,5348
F,Ship,3,3,238,4.0,medium,M,43.0,3537
F,Ship,3,2,208,2.0,low,M,41.0,2036
A,Ship,3,1,171,2.0,medium,F,7.0,4010
A,Ship,4,2,185,3.0,medium,M,1.0,5338
A,Ship,3,3,258,3.0,medium,F,7.0,4068
D,Ship,5,3,242,3.0,low,M,43.0,3411
C,Road,6,1,235,5.0,medium,M,3.0,5591
F,Ship,3,2,195,2.0,medium,M,9.0,5779
F,Ship,4,2,272,2.0,low,M,21.0,3271
B,Ship,4,5,141,3.0,medium,M,12.0,1672
C,Road,4,2,168,2.0,high,F,9.0,5684
D,Ship,3,2,273,3.0,low,F,12.0,2154
C,Ship,5,5,132,3.0,low,F,2.0,5552
A,Flight,3,4,215,2.0,low,F,8.0,5683
A,Flight,6,4,266,4.0,low,M,3.0,1503
B,Ship,4,5,242,2.0,low,F,1.0,5682
D,Flight,4,2,164,3.0,medium,M,15.0,1489
B,Ship,3,1,138,3.0,low,F,41.0,1914
B,Road,3,4,211,3.0,high,M,1.0,5144
B,Ship,3,1,172,3.0,medium,M,5.0,5696
C,Ship,3,4,221,3.0,low,M,10.0,4927
D,Ship,5,2,213,3.0,low,M,9.0,5526
F,Flight,5,3,202,3.0,high,M,41.0,3536
F,Road,3,5,232,2.0,high,F,8.0,5146
D,Ship,5,4,176,3.0,medium,M,10.0,5456
C,Ship,3,1,221,3.0,high,M,1.0,4948
A,Ship,3,4,206,4.0,medium,M,2.0,4372
B,Road,3,5,264,5.0,low,M,30.0,2751
B,Ship,2,1,274,5.0,high,F,1.0,5622
F,Ship,3,2,189,3.0,high,M,1.0,4997
D,Road,3,2,262,3.0,medium,M,2.0,5910
F,Ship,4,2,137,2.0,medium,M,3.0,4622
A,Ship,4,1,260,2.0,medium,F,2.0,4529
C,Ship,4,1,141,2.0,low,F,23.0,1689
B,Ship,4,2,166,4.0,low,F,43.0,1759
F,Ship,3,3,153,5.0,medium,M,10.0,5772
F,Flight,5,2,130,4.0,medium,F,1.0,1877
C,Ship,5,2,198,5.0,low,M,43.0,1994
B,Flight,6,5,212,2.0,low,F,5.0,4804
F,Ship,2,4,159,2.0,low,F,17.0,1686
A,Ship,3,1,212,3.0,medium,M,10.0,5759
D,Road,3,5,172,3.0,medium,F,7.0,4929
F,Ship,4,5,228,2.0,low,M,43.0,3401
F,Ship,3,1,202,2.0,medium,M,7.0,4598
D,Ship,4,3,185,5.0,high,M,1.0,4973
F,Ship,2,3,205,3.0,low,M,1.0,5137
F,Ship,5,5,139,4.0,medium,M,43.0,1265
D,Ship,5,3,237,2.0,medium,M,3.0,5113
A,Road,4,2,197,3.0,low,M,4.0,5800
F,Ship,3,1,164,2.0,low,M,2.0,1304
B,Flight,3,1,199,3.0,high,M,3.0,5127
F,Ship,5,2,270,4.0,medium,M,8.0,1631
F,Ship,3,5,171,2.0,medium,M,1.0,4783
F,Ship,3,3,226,3.0,low,M,4.0,5048
C,Flight,3,3,175,2.0,medium,M,2.0,4814
F,Ship,4,3,248,2.0,medium,M,2.0,4701
A,Ship,4,5,251,2.0,medium,F,8.0,5232
A,Ship,3,2,150,3.0,low,M,1.0,5825
F,Ship,6,3,295,5.0,low,M,4.0,1392
B,Ship,6,1,147,3.0,medium,F,5.0,4012
A,Ship,5,5,162,2.0,medium,M,6.0,5868
F,Ship,5,1,270,5.0,medium,M,10.0,1397
F,Ship,2,5,180,5.0,medium,F,7.0,4907
D,Ship,4,1,252,3.0,medium,F,30.0,2669
C,Flight,3,3,179,5.0,high,F,3.0,5429
B,Road,3,1,166,2.0,medium,F,9.0,5853
C,Ship,5,2,244,2.0,medium,F,4.0,4992
F,Ship,4,3,218,5.0,low,M,2.0,4823
A,Ship,7,1,281,4.0,low,F,9.0,1235
B,Ship,5,1,248,5.0,medium,F,5.0,1861
D,Road,4,5,219,2.0,medium,F,28.0,2164
A,Ship,5,3,239,5.0,low,M,10.0,1784
D,Flight,5,2,193,2.0,low,F,1.0,2775
F,Ship,3,4,148,4.0,high,F,1.0,4249
B,Ship,5,3,229,5.0,low,F,1.0,1424
A,Ship,3,1,214,3.0,medium,F,2.0,4958
C,Ship,4,4,176,3.0,high,M,34.0,1283
A,Ship,3,1,248,3.0,medium,M,7.0,5588
F,Ship,2,5,275,2.0,low,M,41.0,2546
D,Flight,6,2,291,4.0,low,M,8.0,1019
A,Ship,4,3,135,3.0,medium,F,11.0,1322
C,Flight,5,3,217,2.0,low,F,4.0,5588
F,Ship,7,1,296,4.0,low,M,4.0,1446
B,Ship,6,5,251,4.0,low,F,8.0,1038
F,Ship,4,4,176,4.0,high,F,43.0,1293
D,Road,4,4,222,3.0,medium,M,2.0,5140
D,Road,5,3,216,3.0,medium,F,1.0,2434
B,Ship,6,5,266,4.0,low,M,8.0,1709
C,Ship,5,5,230,3.0,medium,M,43.0,3609
C,Ship,3,4,199,3.0,low,M,7.0,5089
C,Flight,7,5,258,4.0,low,F,4.0,1677
F,Ship,4,4,199,3.0,low,M,10.0,5002
A,Flight,4,4,137,4.0,medium,F,5.0,5095
D,Ship,3,2,279,5.0,medium,M,1.0,5855
C,Ship,5,1,137,2.0,low,M,9.0,4580
F,Ship,4,1,164,3.0,low,M,4.0,5910
D,Flight,4,5,229,3.0,medium,M,21.0,2688
F,Road,4,2,259,5.0,low,M,6.0,1827
D,Road,3,1,135,3.0,low,F,38.0,1829
F,Ship,4,1,134,3.0,medium,F,37.0,1818
F,Ship,3,1,257,2.0,medium,M,37.0,3517
D,Road,3,1,178,4.0,medium,M,9.0,4298
B,Ship,4,4,248,3.0,low,F,1.0,5198
D,Flight,4,4,244,2.0,medium,F,7.0,5543
F,Ship,3,2,153,5.0,high,F,7.0,5305
B,Ship,3,2,224,2.0,medium,F,3.0,4405
