Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
F,Ship,3,5,194,2,medium,M,4,3496
D,Ship,5,1,255,3,high,M,6,4044
B,Ship,5,4,250,4,low,M,2,4183
F,Ship,3,3,222,4,low,F,6,5284
C,Flight,5,1,287,4,low,F,4,1579
C,Ship,4,2,158,4,low,F,13,1785
F,Flight,6,2,106,5,low,M,9,4038
D,Ship,3,1,224,3,low,M,8,4908
B,Ship,5,4,164,3,low,M,9,5135
C,Flight,4,3,150,3,high,F,2,4383
A,Ship,5,3,199,3,low,F,3,4885
F,Ship,4,5,239,3,low,M,6,5154
A,Ship,3,4,148,3,low,M,1,4387
A,Ship,4,1,202,3,low,M,7,4788
D,Road,4,4,231,2,low,F,4,5825
F,Road,4,1,242,2,low,F,2,5825
C,Road,4,4,135,3,low,F,4,4651
F,Flight,4,2,245,5,low,M,8,1122
A,Ship,3,5,157,3,low,M,7,5100
F,Flight,6,5,269,4,low,M,9,1826
C,Road,2,2,127,3,low,M,13,1128
F,Ship,3,3,188,4,medium,M,3,3075
A,Road,3,2,124,5,medium,M,10,5348
A,Ship,3,1,171,2,medium,F,7,4010
A,Ship,4,2,185,3,medium,M,1,5338
A,Ship,3,3,258,3,medium,F,7,4068
F,Ship,3,2,195,2,medium,M,9,5779
B,Ship,4,5,141,3,medium,M,12,1672
C,Road,4,2,168,2,high,F,9,5684
D,Ship,3,2,273,3,low,F,12,2154
C,Ship,5,5,132,3,low,F,2,5552
A,Flight,3,4,215,2,low,F,8,5683
A,Flight,6,4,266,4,low,M,3,1503
B,Ship,4,5,242,2,low,F,1,5682
D,Flight,4,2,164,3,medium,M,15,1489
B,Road,3,4,211,3,high,M,1,5144
B,Ship,3,1,172,3,medium,M,5,5696
C,Ship,3,4,221,3,low,M,10,4927
D,Ship,5,2,213,3,low,M,9,5526
F,Road,3,5,232,2,high,F,8,5146
D,Ship,5,4,176,3,medium,M,10,5456
C,Ship,3,1,221,3,high,M,1,4948
A,Ship,3,4,206,4,medium,M,2,4372
F,Ship,3,2,189,3,high,M,1,4997
D,Road,3,2,262,3,medium,M,2,5910
F,Ship,4,2,137,2,medium,M,3,4622
A,Ship,4,1,260,2,medium,F,2,4529
F,Flight,5,2,130,4,medium,F,1,1877
B,Flight,6,5,212,2,low,F,5,4804
F,Ship,2,4,159,2,low,F,17,1686
A,Ship,3,1,212,3,medium,M,10,5759
D,Road,3,5,172,3,medium,F,7,4929
F,Ship,3,1,202,2,medium,M,7,4598
F,Ship,2,3,205,3,low,M,1,5137
D,Ship,5,3,237,2,medium,M,3,5113
A,Road,4,2,197,3,low,M,4,5800
F,Ship,3,1,164,2,low,M,2,1304
B,Flight,3,1,199,3,high,M,3,5127
F,Ship,5,2,270,4,medium,M,8,1631
F,Ship,3,5,171,2,medium,M,1,4783
F,Ship,3,3,226,3,low,M,4,5048
C,Flight,3,3,175,2,medium,M,2,4814
F,Ship,4,3,248,2,medium,M,2,4701
A,Ship,4,5,251,2,medium,F,8,5232
A,Ship,3,2,150,3,low,M,1,5825
F,Ship,6,3,295,5,low,M,4,1392
B,Ship,6,1,147,3,medium,F,5,4012
A,Ship,5,5,162,2,medium,M,6,5868
F,Ship,5,1,270,5,medium,M,10,1397
B,Road,3,1,166,2,medium,F,9,5853
C,Ship,5,2,244,2,medium,F,4,4992
F,Ship,4,3,218,5,low,M,2,4823
A,Ship,7,1,281,4,low,F,9,1235
B,Ship,5,1,248,5,medium,F,5,1861
A,Ship,5,3,239,5,low,M,10,1784
D,Flight,5,2,193,2,low,F,1,2775
F,Ship,3,4,148,4,high,F,1,4249
B,Ship,5,3,229,5,low,F,1,1424
A,Ship,3,1,214,3,medium,F,2,4958
A,Ship,3,1,248,3,medium,M,7,5588
D,Flight,6,2,291,4,low,M,8,1019
A,Ship,4,3,135,3,medium,F,11,1322
C,Flight,5,3,217,2,low,F,4,5588
F,Ship,7,1,296,4,low,M,4,1446
B,Ship,6,5,251,4,low,F,8,1038
D,Road,4,4,222,3,medium,M,2,5140
D,Road,5,3,216,3,medium,F,1,2434
B,Ship,6,5,266,4,low,M,8,1709
C,Ship,3,4,199,3,low,M,7,5089
C,Flight,7,5,258,4,low,F,4,1677
F,Ship,4,4,199,3,low,M,10,5002
A,Flight,4,4,137,4,medium,F,5,5095
C,Ship,5,1,137,2,low,M,9,4580
F,Ship,4,1,164,3,low,M,4,5910
F,Road,4,2,259,5,low,M,6,1827
D,Road,3,1,178,4,medium,M,9,4298
B,Ship,4,4,248,3,low,F,1,5198
D,Flight,4,4,244,2,medium,F,7,5543
B,Ship,3,2,224,2,medium,F,3,4405
A,Ship,4,1,186,3,low,F,6,4758
B,Road,5,1,113,3,medium,F,6,5509
F,Road,4,4,197,5,low,M,8,4793
A,Ship,4,5,142,2,medium,F,7,4594
B,Ship,4,3,187,4,low,M,9,5699
A,Ship,3,5,278,4,medium,F,8,1785
B,Ship,6,1,185,4,high,F,10,5254
F,Road,3,3,203,3,low,M,4,3114
F,Road,3,1,100,3,low,F,17,1129
A,Ship,3,4,176,3,low,F,4,1095
D,Flight,6,3,289,5,medium,F,1,1949
B,Ship,3,5,192,4,medium,F,7,4741
F,Ship,3,2,189,2,medium,F,4,4160
C,Ship,2,3,154,3,medium,M,3,4478
F,Ship,4,3,254,5,low,F,8,1851
B,Ship,4,3,224,3,medium,F,6,5054
F,Ship,6,4,264,4,low,M,1,1711
B,Ship,5,1,279,4,low,F,3,1499
A,Flight,2,1,164,5,low,F,8,1886
A,Road,6,3,261,4,medium,F,8,1397
C,Ship,6,1,244,4,low,F,7,1007
D,Road,3,2,229,3,low,M,2,4447
F,Ship,6,2,164,4,low,M,6,5264
C,Road,3,4,257,5,medium,M,10,4901
F,Ship,3,3,145,3,low,F,10,5696
C,Road,4,1,261,3,low,F,8,5206
F,Ship,5,2,176,4,low,M,2,4893
C,Ship,3,1,153,2,low,F,6,1314
F,Ship,5,1,257,5,low,M,9,1329
B,Road,5,5,240,5,medium,M,7,1255
D,Ship,3,2,275,2,low,F,5,5393
F,Flight,6,3,254,4,low,M,6,1335
B,Road,5,5,265,5,medium,F,8,1867
D,Flight,6,4,190,3,low,M,7,3175
C,Ship,5,5,216,3,low,F,5,3137
B,Ship,6,4,294,4,medium,M,6,1112
F,Flight,4,2,256,4,low,F,7,5571
A,Ship,6,5,212,4,medium,F,13,3676
F,Ship,3,5,222,2,low,M,9,1321
D,Ship,6,5,290,4,medium,F,3,1463
D,Ship,2,1,240,2,low,M,8,1144
B,Flight,4,1,254,2,low,M,10,4230
F,Ship,2,3,216,3,high,M,9,4032
C,Flight,5,1,139,3,medium,M,2,5632
C,Ship,4,4,211,3,medium,M,5,4812
F,Ship,4,2,223,3,medium,M,3,5121
F,Flight,5,2,152,4,medium,M,6,5596
F,Ship,4,4,272,2,low,M,7,4042
C,Road,4,3,206,2,low,M,9,5076
F,Flight,5,2,240,3,low,M,7,4744
F,Road,4,3,143,3,low,F,2,4693
A,Ship,3,1,235,3,low,F,9,5735
B,Ship,3,5,133,3,medium,M,7,4314
F,Ship,5,5,236,2,medium,M,2,5210
F,Ship,5,1,171,5,medium,F,2,5921
C,Ship,6,1,286,4,medium,M,10,1177
C,Ship,6,2,246,4,low,M,4,1555
F,Ship,7,4,269,4,medium,M,5,1073
F,Flight,4,3,163,2,low,F,12,1092
D,Ship,5,3,270,2,low,F,7,5248
F,Ship,5,1,244,2,low,F,5,4125
D,Flight,5,2,187,3,medium,M,11,2936
C,Ship,2,4,178,4,medium,F,8,4620
D,Road,7,3,281,4,low,F,4,1480
F,Ship,4,3,200,3,medium,M,5,5108
D,Ship,3,3,153,3,low,M,8,5487
F,Flight,4,2,220,2,medium,M,5,5864
C,Ship,6,3,295,4,low,F,10,1495
F,Ship,6,4,210,5,medium,M,2,4651
B,Road,6,5,154,2,high,M,7,4359
F,Ship,4,4,217,5,medium,M,6,5891
F,Road,5,4,274,3,medium,F,1,4030
C,Ship,5,5,242,4,medium,F,2,5359
F,Road,4,5,239,5,low,M,7,1380
F,Ship,3,4,153,4,low,M,5,5604
D,Ship,3,3,160,2,high,M,6,5667
D,Ship,6,4,276,4,low,M,4,1662
F,Ship,3,5,268,3,low,F,6,5603
F,Ship,3,1,183,2,medium,F,10,4598
D,Flight,5,5,223,5,medium,F,5,1678
F,Ship,4,4,145,2,medium,M,9,5070
C,Ship,3,5,160,3,medium,F,1,5062
F,Ship,4,3,201,2,low,F,4,4955
A,Flight,4,5,150,3,low,M,5,4512
A,Road,5,5,176,3,medium,F,8,5335
F,Flight,3,1,164,3,medium,M,2,5488
C,Ship,3,2,208,2,low,F,6,5344
A,Ship,5,5,275,4,medium,M,9,1215
A,Ship,4,1,269,5,medium,M,3,4534
A,Flight,3,5,190,5,high,F,7,4457
B,Flight,4,2,167,2,low,F,5,1169
D,Ship,4,4,251,5,medium,F,2,1329
F,Ship,3,4,212,2,high,M,13,2733
F,Ship,4,3,232,5,medium,F,8,1265
A,Ship,4,5,156,3,low,F,2,1127
F,Road,5,1,217,2,low,F,9,4345
A,Ship,4,2,139,3,medium,M,5,1674
A,Ship,6,1,103,4,low,M,2,5089
C,Flight,3,2,207,2,medium,F,10,4070
F,Ship,3,3,169,2,medium,F,8,4281
A,Ship,4,1,226,5,medium,M,6,1510
C,Road,3,3,169,3,low,F,7,5976
B,Ship,6,2,274,4,medium,M,8,1626
F,Ship,4,3,216,2,low,M,4,5997
C,Road,4,2,233,3,low,F,3,5740
A,Ship,3,2,141,4,low,M,9,1909
A,Flight,4,1,220,3,medium,F,7,4552
B,Ship,3,2,177,3,low,M,10,1641
D,Ship,7,3,251,5,low,F,8,1616
F,Ship,4,4,261,2,medium,F,9,5306
A,Ship,4,2,273,5,medium,F,8,2000
A,Ship,6,4,249,4,low,M,10,1318
F,Ship,3,4,217,3,low,F,5,4883
F,Flight,4,3,243,2,low,F,6,5892
A,Ship,4,5,134,3,low,F,8,5694
B,Flight,5,5,256,3,medium,F,6,4145
C,Ship,4,2,273,2,low,F,5,5608
D,Ship,3,3,257,3,low,M,5,4937
C,Ship,4,1,277,5,medium,M,3,1527
D,Ship,3,1,200,4,medium,F,9,5193
A,Ship,6,2,290,4,medium,M,2,1070
B,Ship,4,3,261,3,low,F,10,2802
D,Ship,5,1,134,3,high,F,12,1775
C,Ship,4,3,235,3,high,F,10,4172
F,Road,5,5,269,5,medium,F,3,1120
D,Road,4,3,192,4,high,F,1,5669
A,Ship,4,1,251,2,low,F,2,4839
B,Ship,6,2,309,4,low,M,7,1941
B,Ship,4,3,137,3,medium,M,9,5016
F,Ship,6,2,281,2,medium,F,9,1715
F,Ship,5,3,206,3,low,F,1,4645
A,Ship,2,3,118,4,medium,M,7,5510
B,Ship,5,4,143,3,medium,F,1,5165
A,Ship,3,2,139,3,high,F,4,1546
F,Ship,4,5,116,3,medium,F,9,1314
A,Ship,5,1,279,4,medium,F,3,4607
A,Ship,3,1,258,2,low,F,4,5262
B,Ship,5,3,159,3,low,M,7,5462
C,Road,3,5,215,3,low,M,4,4828
B,Ship,3,3,273,3,medium,F,6,5269
B,Flight,3,5,268,3,low,M,7,4910
B,Road,3,1,233,3,medium,M,7,5331
D,Flight,3,2,138,2,medium,M,8,5714
B,Ship,5,5,240,5,low,M,8,1750
F,Ship,3,4,156,3,medium,M,6,5255
A,Flight,3,1,142,2,high,M,18,1428
F,Ship,4,3,220,4,low,M,19,3602
C,Ship,6,4,258,4,low,M,9,1104
D,Ship,4,3,210,3,medium,M,11,2655
C,Ship,5,5,274,5,low,M,7,1875
A,Road,5,4,171,4,low,M,7,5359
F,Ship,4,3,142,3,medium,M,1,4900
D,Flight,3,2,154,3,low,F,8,5149
C,Flight,5,1,158,4,medium,F,4,5687
F,Ship,4,4,135,2,low,F,10,4508
C,Road,4,1,213,5,low,M,10,5492
D,Ship,3,4,187,3,low,M,7,5417
F,Ship,3,5,154,2,medium,M,6,4675
F,Flight,4,1,222,2,low,F,10,4714
A,Flight,6,4,284,4,low,F,9,1436
B,Ship,4,5,272,4,medium,F,9,5034
F,Ship,4,4,224,4,medium,F,2,4503
F,Ship,6,1,152,2,low,F,3,1340
A,Ship,5,5,245,5,low,F,1,1924
D,Flight,3,4,154,3,low,F,2,4990
F,Ship,3,1,219,3,medium,M,6,4893
A,Ship,4,2,201,3,medium,M,7,5967
F,Ship,4,3,243,5,medium,F,3,1634
A,Ship,3,5,146,5,high,F,7,4538
C,Ship,6,2,257,4,medium,M,1,1513
C,Ship,2,3,184,4,medium,M,3,4719
D,Ship,3,3,250,2,medium,F,8,5067
D,Flight,4,1,256,2,medium,M,2,5630
F,Ship,5,3,172,3,medium,F,3,4056
B,Road,5,2,272,2,low,F,1,5412
A,Flight,3,3,234,3,medium,F,3,4187
B,Ship,3,1,225,4,low,F,10,4080
F,Ship,3,4,158,2,medium,M,7,4744
F,Ship,4,2,175,3,medium,M,7,4874
F,Ship,4,1,220,3,high,M,2,3886
B,Ship,2,3,230,3,low,F,4,5127
D,Road,3,2,250,3,medium,F,4,5361
B,Ship,3,1,236,3,low,M,2,4298
F,Ship,3,3,253,2,low,M,5,4112
F,Road,5,1,143,3,low,M,5,5146
C,Flight,3,1,155,3,medium,F,6,5113
F,Ship,3,2,210,3,medium,M,8,4011
F,Ship,2,1,111,2,high,F,10,1920
F,Ship,6,5,301,5,low,M,8,1443
A,Ship,4,4,208,5,medium,F,7,5401
F,Ship,4,5,237,2,medium,F,10,4963
B,Ship,5,3,226,2,high,F,2,4219
A,Ship,3,3,165,2,medium,M,1,4768
F,Flight,3,5,184,3,medium,M,1,4161
F,Ship,4,5,209,3,low,F,6,5899
F,Ship,4,2,179,4,low,M,1,1063
A,Flight,5,3,143,2,medium,M,5,5612
C,Ship,4,3,262,3,low,M,9,4404
F,Ship,4,1,237,5,low,F,5,1041
F,Ship,5,2,248,5,low,M,4,1284
F,Ship,6,1,141,3,low,F,2,5144
D,Ship,3,4,265,3,medium,F,7,5113
D,Flight,3,4,174,3,low,F,10,4998
C,Ship,4,3,254,2,high,F,3,4930
A,Ship,3,5,271,3,low,M,2,5229
B,Ship,3,1,266,5,low,M,1,5459
B,Ship,6,2,278,3,medium,F,3,2974
F,Ship,3,3,200,3,high,F,2,4777
A,Ship,4,3,192,3,medium,F,10,4086
C,Ship,4,2,191,3,medium,F,12,3676
A,Ship,4,1,170,2,medium,F,5,5182
F,Ship,4,2,255,3,low,F,8,5865
F,Road,2,4,147,3,low,M,5,1920
D,Road,4,3,227,2,low,M,3,4375
C,Ship,3,3,149,2,low,M,8,4556
F,Ship,5,2,244,5,low,M,10,1699
C,Ship,4,5,160,5,medium,F,3,4648
F,Ship,3,2,167,2,low,M,3,4722
F,Ship,6,3,276,4,low,F,8,1754
C,Road,6,2,235,5,low,F,5,1051
A,Ship,3,1,194,3,low,F,1,5566
D,Ship,6,1,264,3,high,F,5,4435
F,Ship,7,4,295,4,low,M,5,1239
F,Road,4,4,164,4,medium,F,1,4365
B,Ship,4,5,248,3,low,M,7,5853
C,Ship,6,4,272,4,low,F,4,4098
D,Ship,5,2,111,5,medium,M,3,1711
B,Flight,5,4,242,3,high,F,2,3564
F,Flight,3,5,261,3,low,F,10,4224
F,Flight,4,5,173,4,low,M,7,4978
C,Flight,4,2,267,2,low,M,7,5746
F,Ship,6,2,247,4,low,M,10,1556
C,Ship,5,2,254,2,low,F,5,4985
C,Flight,5,2,233,3,high,F,4,4140
F,Flight,3,1,174,3,medium,F,2,4972
D,Ship,5,4,216,4,medium,F,8,5878
F,Flight,3,3,220,3,low,F,2,5065
F,Ship,4,3,164,2,low,M,3,5735
D,Road,3,2,111,2,low,F,4,4245
F,Ship,5,5,106,5,medium,F,4,4410
B,Ship,6,4,256,4,low,F,9,1676
D,Ship,4,3,170,2,low,M,3,4587
F,Ship,6,5,283,4,low,M,3,1374
F,Flight,3,2,150,3,high,M,2,5502
F,Ship,4,3,244,2,low,M,17,3125
D,Ship,3,1,159,3,low,M,10,4784
F,Road,6,5,285,4,low,M,8,1028
D,Ship,4,4,205,4,low,F,6,5064
F,Ship,4,2,263,3,medium,M,4,4935
F,Ship,3,5,147,2,medium,M,6,4350
B,Ship,5,5,263,4,low,F,9,1551
B,Flight,6,2,256,3,medium,M,1,4435
F,Road,3,3,205,3,medium,F,19,2167
D,Flight,5,1,257,3,medium,M,7,4133
F,Ship,4,2,231,5,low,M,7,4718
C,Ship,4,3,185,5,low,F,9,5648
B,Road,5,1,298,4,low,M,4,1551
A,Ship,4,5,252,4,low,F,6,4983
F,Ship,4,3,133,2,low,F,10,4195
D,Ship,5,5,251,2,medium,F,5,5178
D,Ship,4,5,169,4,low,M,6,4168
F,Ship,5,2,238,2,low,M,5,5703
D,Ship,5,1,246,3,medium,F,10,4078
D,Road,3,1,174,3,low,M,7,4318
C,Ship,3,5,242,3,medium,M,19,3753
F,Flight,3,4,252,4,low,F,10,5495
A,Ship,4,3,167,2,medium,F,2,5544
B,Ship,4,2,266,3,medium,M,7,5121
F,Road,3,3,163,3,medium,M,2,5791
C,Flight,3,2,224,3,medium,M,1,5343
C,Flight,4,3,249,3,low,M,5,5017
C,Ship,2,2,152,4,low,M,6,4606
F,Ship,3,2,279,3,medium,F,6,4560
F,Road,5,5,210,3,medium,M,8,5906
C,Ship,3,1,133,3,medium,M,8,4634
F,Ship,4,4,200,4,low,F,3,5583
A,Road,5,4,275,5,low,M,4,1522
F,Ship,4,1,282,4,medium,M,10,5065
B,Ship,4,5,137,2,high,F,6,5208
C,Road,3,1,235,4,high,M,7,4833
F,Ship,4,4,177,5,medium,M,7,4070
C,Ship,3,5,236,3,medium,F,1,5220
D,Ship,3,4,203,2,low,M,9,5735
B,Ship,4,1,276,5,low,F,2,1246
B,Ship,4,5,243,3,low,M,9,5263
F,Ship,4,2,192,2,low,M,9,4140
D,Flight,4,5,184,4,medium,F,3,5430
B,Road,5,1,243,3,medium,F,10,4037
A,Ship,3,3,152,3,low,M,6,5749
D,Road,5,3,271,5,high,M,9,1813
F,Ship,5,3,137,3,low,M,6,5357
B,Ship,4,3,271,3,medium,M,1,4137
F,Ship,4,2,265,4,medium,M,3,4283
B,Ship,5,4,232,5,medium,M,5,1337
F,Ship,5,1,248,5,low,M,3,1642
B,Flight,3,5,230,4,medium,F,2,5916
F,Ship,3,3,273,2,medium,F,16,2466
B,Flight,4,1,224,3,low,M,9,5546
F,Ship,5,3,245,5,low,F,2,1937
D,Flight,7,3,302,4,medium,F,7,1915
C,Ship,4,1,145,3,medium,M,8,4915
C,Flight,4,4,212,4,medium,M,16,2494
F,Ship,4,1,196,4,low,F,3,5496
A,Road,4,5,199,3,low,M,2,4462
A,Ship,5,3,219,4,medium,M,5,4096
F,Ship,5,5,243,5,medium,M,2,1817
C,Ship,4,1,261,5,low,F,6,1129
C,Ship,3,4,255,3,medium,F,10,5291
A,Flight,4,3,267,4,low,M,7,5140
F,Flight,2,2,155,3,low,M,1,5154
C,Ship,3,4,255,2,low,M,2,4504
D,Road,5,3,257,5,medium,F,3,1953
A,Ship,4,4,171,3,medium,F,11,1594
C,Ship,3,3,209,3,low,M,1,5186
B,Ship,5,5,167,2,medium,M,2,5908
C,Flight,3,1,239,3,low,M,2,4425
B,Ship,5,2,190,2,low,M,1,5005
F,Road,5,1,172,5,medium,F,1,4730
D,Ship,3,3,211,3,medium,M,3,5379
D,Ship,5,2,241,2,medium,F,2,5448
F,Ship,4,3,217,3,medium,F,16,3444
D,Ship,5,1,235,5,low,M,4,1259
B,Flight,4,5,142,3,medium,M,2,5692
F,Ship,4,3,268,3,low,F,10,5998
F,Ship,2,1,235,3,medium,F,6,4411
F,Ship,4,4,227,2,low,F,7,4916
C,Ship,4,3,229,2,medium,F,8,5868
F,Road,5,1,215,2,low,M,3,4700
C,Flight,2,4,168,3,low,F,15,1886
C,Ship,7,4,284,4,low,M,3,1751
F,Ship,6,4,217,4,medium,F,4,4247
F,Ship,3,1,162,3,low,M,7,5073
B,Flight,7,2,275,4,medium,F,6,1513
B,Ship,2,1,212,2,high,F,8,4128
F,Road,5,3,237,3,low,F,8,5131
F,Ship,4,3,254,5,low,F,3,1248
C,Ship,4,1,257,4,low,M,5,5875
C,Ship,3,2,146,3,high,F,4,5846
F,Flight,4,3,148,5,medium,F,6,4802
B,Flight,6,3,247,4,medium,F,4,1476
C,Ship,3,4,180,3,low,M,2,5659
D,Flight,6,5,302,4,low,F,7,1592
A,Ship,5,5,193,5,high,F,4,5087
A,Ship,6,3,202,4,medium,F,3,4496
F,Ship,7,4,302,5,medium,M,7,1503
F,Ship,6,1,208,5,low,M,6,4537
F,Ship,6,4,292,4,low,M,9,1056
A,Ship,4,3,253,3,low,F,5,5703
A,Flight,3,1,245,3,low,F,4,5449
C,Ship,6,2,298,4,low,M,2,1648
F,Ship,3,4,247,3,medium,M,9,5383
D,Ship,4,2,223,5,medium,F,8,1559
C,Flight,4,3,249,4,medium,M,10,4933
F,Ship,4,3,140,2,medium,F,2,5042
C,Road,4,2,161,3,medium,F,10,1928
B,Ship,5,1,159,2,medium,F,5,4382
B,Ship,3,5,233,2,medium,F,2,4193
B,Road,4,3,274,3,high,F,7,5517
B,Ship,2,4,193,2,low,F,5,5706
F,Ship,5,1,136,3,medium,M,19,1420
F,Ship,3,3,152,3,medium,M,5,1385
C,Ship,5,4,196,3,medium,M,2,5427
A,Ship,4,2,258,3,low,F,5,5393
F,Ship,4,1,240,4,medium,M,7,4818
D,Flight,5,1,228,2,high,M,6,4984
A,Ship,4,3,185,3,medium,F,10,2263
B,Road,4,1,245,5,low,M,3,1496
B,Ship,4,3,252,4,low,M,2,5226
A,Ship,4,5,188,3,low,F,6,3361
D,Ship,5,3,181,4,low,F,2,5332
A,Ship,3,1,266,3,low,F,8,4574
A,Ship,5,4,231,5,low,M,10,1247
D,Ship,3,2,150,3,low,M,2,4660
F,Ship,6,3,183,4,medium,M,3,4842
F,Road,3,1,238,3,medium,F,6,5092
D,Road,3,4,247,2,medium,F,2,5016
B,Ship,6,4,299,4,low,F,9,1817
A,Flight,6,5,276,4,low,M,9,1319
D,Ship,3,1,190,3,medium,F,2,4312
F,Flight,3,1,162,3,medium,F,12,1417
F,Ship,3,3,166,2,medium,F,8,5871
B,Ship,6,3,286,4,medium,M,4,1169
F,Ship,5,4,151,3,low,F,10,4611
A,Road,5,1,142,4,medium,F,2,4735
C,Ship,5,1,258,3,medium,M,7,4466
F,Flight,4,4,260,5,low,F,5,1178
B,Ship,3,4,247,2,low,M,2,4975
F,Ship,3,4,285,3,low,M,9,4768
F,Road,5,1,225,5,low,M,2,1812
C,Ship,4,2,170,2,low,F,1,1446
F,Ship,3,3,183,3,low,F,3,5538
A,Ship,6,1,304,4,low,F,4,1236
F,Road,6,5,309,4,low,M,6,1463
C,Ship,3,5,161,2,medium,M,9,4623
A,Ship,4,2,249,5,low,M,2,1195
F,Flight,6,3,297,4,medium,M,1,1080
F,Ship,4,1,139,3,low,F,7,5317
C,Road,5,1,163,3,low,M,4,4200
D,Flight,4,4,200,3,low,M,19,2976
F,Road,4,2,223,5,medium,M,3,1395
F,Ship,5,5,230,5,low,F,8,1067
B,Ship,4,4,177,2,low,M,6,1112
B,Ship,5,3,182,2,low,M,4,5579
F,Ship,4,2,167,4,high,M,5,5250
A,Ship,3,1,183,2,low,M,5,5329
B,Flight,3,3,221,2,medium,F,5,4205
F,Ship,6,2,292,4,low,F,2,1565
F,Ship,4,4,240,2,medium,F,4,5101
D,Ship,3,2,278,4,medium,M,7,1879
F,Ship,5,3,181,3,high,M,7,5675
F,Ship,7,3,296,4,low,M,4,1392
C,Ship,4,1,165,2,medium,F,5,5014
B,Flight,3,3,170,4,low,M,3,4049
A,Road,3,4,232,5,medium,M,9,5759
F,Road,3,5,268,2,medium,M,5,1707
C,Ship,4,1,202,3,medium,F,18,3940
B,Road,5,3,265,5,low,F,3,1005
A,Ship,4,4,218,4,medium,F,10,4967
A,Ship,4,4,189,4,medium,F,9,5838
D,Ship,2,3,123,2,medium,M,11,1383
F,Ship,3,2,179,2,high,F,8,5589
C,Ship,5,3,206,4,low,M,18,3104
D,Ship,3,5,159,3,medium,M,9,4555
C,Ship,4,5,254,3,medium,F,3,4404
F,Ship,3,2,157,3,high,F,1,5398
D,Ship,3,3,157,3,low,M,9,5807
F,Ship,3,2,251,4,high,F,7,4038
B,Ship,4,5,208,3,low,F,8,4632
D,Ship,4,4,161,4,low,M,5,5038
B,Ship,3,4,268,2,medium,M,8,1991
B,Ship,3,3,221,3,high,M,5,4568
A,Ship,4,3,216,2,low,F,6,4005
B,Ship,6,3,296,4,medium,M,7,1515
D,Ship,6,1,247,4,medium,F,10,1783
F,Ship,5,3,139,2,medium,F,3,5261
B,Ship,4,3,232,5,low,F,9,1856
D,Ship,4,5,147,2,medium,F,19,1940
D,Ship,5,1,251,5,low,F,7,1924
F,Flight,3,4,155,3,medium,M,4,1548
C,Ship,2,5,185,3,low,F,9,5810
C,Ship,6,1,251,4,low,M,2,1679
F,Flight,3,4,212,2,low,M,7,4742
F,Ship,5,4,136,3,medium,M,4,5413
A,Ship,5,1,163,3,medium,F,1,5194
F,Ship,4,3,245,4,medium,M,8,5982
C,Flight,3,5,162,2,high,M,1,4573
B,Road,4,3,207,4,low,M,5,5008
F,Ship,5,3,182,4,medium,M,5,4770
B,Ship,4,3,163,3,low,F,10,5002
D,Ship,4,5,162,3,medium,F,10,4850
C,Ship,5,5,198,3,low,F,5,4754
B,Ship,5,3,194,3,low,M,7,5545
A,Ship,4,1,259,3,low,M,9,5148
F,Flight,5,2,161,3,low,M,8,5804
A,Ship,5,5,161,3,low,F,5,4702
F,Ship,2,3,192,3,medium,F,8,5787
B,Road,4,5,188,2,low,F,4,4433
F,Ship,5,1,203,5,medium,M,2,4845
F,Ship,4,4,273,3,low,F,3,5749
F,Ship,6,1,287,4,medium,F,1,1581
A,Road,4,5,134,3,medium,F,4,5423
A,Ship,5,5,244,2,low,M,10,5794
B,Ship,6,3,270,4,low,F,7,1079
F,Road,5,1,173,4,medium,F,2,4615
A,Ship,3,1,165,3,low,M,10,5823
B,Flight,4,1,173,5,low,F,5,5049
C,Ship,6,3,155,2,medium,F,1,4182
F,Ship,6,1,160,5,medium,M,8,5982
B,Ship,4,5,154,3,medium,F,9,5489
F,Ship,3,1,146,3,medium,M,16,1714
B,Road,3,5,181,3,medium,M,9,4191
C,Road,4,1,177,2,high,F,7,5599
C,Ship,6,3,297,4,medium,M,2,1954
D,Road,7,1,287,4,low,M,1,1660
C,Ship,3,1,238,3,low,M,17,2624
C,Ship,3,3,214,3,medium,M,3,4056
F,Ship,2,1,187,3,medium,F,3,5922
F,Road,3,3,211,3,high,F,4,4354
C,Flight,3,1,143,4,low,M,6,5474
B,Road,4,1,215,3,low,M,9,4551
B,Road,5,4,249,3,high,F,2,4397
D,Road,7,5,250,4,low,F,2,1296
F,Ship,6,5,304,4,low,F,6,1864
B,Ship,4,1,145,3,low,M,3,5618
D,Ship,3,3,160,4,medium,F,7,5147
D,Ship,7,5,255,4,low,F,9,1367
D,Flight,2,2,149,3,low,F,4,4819
D,Ship,4,2,220,3,low,M,3,5020
A,Ship,3,5,216,3,high,F,2,4242
A,Ship,4,2,255,5,low,F,7,1378
D,Road,4,2,255,5,low,M,1,1353
B,Flight,3,5,162,3,medium,M,1,4480
D,Ship,6,5,278,5,medium,F,2,4361
A,Ship,3,5,154,3,high,F,2,4219
A,Flight,5,5,185,5,low,M,5,4078
C,Ship,2,2,219,2,medium,M,8,4518
F,Ship,4,3,169,2,high,M,7,4032
D,Ship,6,1,276,2,low,M,10,5108
F,Road,5,2,256,3,medium,M,6,5604
