ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Gender_encoded,Product_importance_encoded,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship
4377,3,2,244,3,10,4636,1,1,1,1,0,0,0,0,0,1,0
4378,2,2,158,3,1,4149,0,0,2,0,1,0,0,0,0,1,0
4379,4,2,254,4,4,5137,1,0,0,0,0,1,0,0,0,1,0
4380,3,1,236,2,8,5591,0,0,1,0,0,0,0,1,1,0,0
4381,5,1,255,4,9,4881,1,1,1,0,0,0,1,0,1,0,0
4382,3,1,224,2,9,4007,1,1,0,0,0,0,0,1,1,0,0
4383,2,2,204,4,5,5382,0,1,2,1,0,0,0,0,1,0,0
4384,3,3,150,2,3,5836,0,1,1,0,1,0,0,0,1,0,0
4385,3,3,134,2,1,5646,0,1,2,0,0,1,0,0,1,0,0
4386,3,3,157,4,7,5974,1,1,0,0,0,0,0,1,1,0,0
4387,3,2,257,2,1,4132,1,0,1,0,0,0,1,0,1,0,0
4388,5,2,165,3,10,5598,0,0,1,0,0,0,0,1,1,0,0
4389,5,4,175,4,4,4505,0,1,0,1,0,0,0,0,1,0,0
4390,3,3,201,2,8,5032,1,0,1,0,1,0,0,0,1,0,0
4391,3,3,175,2,2,4814,0,1,1,0,0,1,0,0,1,0,0
4392,4,2,185,5,7,4694,1,1,0,0,0,0,0,1,1,0,0
4393,4,3,202,3,7,5678,1,1,0,0,0,0,1,0,1,0,0
4394,3,4,270,2,4,4681,0,1,0,0,0,0,0,1,1,0,0
4395,5,3,175,3,7,4833,1,1,0,1,0,0,0,0,1,0,0
4396,4,3,149,3,3,4781,1,0,1,0,1,0,0,0,1,0,0
4397,3,1,223,3,4,4495,1,0,1,0,0,1,0,0,1,0,0
4398,5,2,143,4,10,5400,0,0,0,0,0,0,0,1,1,0,0
4399,3,3,203,3,7,4977,1,1,1,0,0,0,1,0,1,0,0
4402,4,3,218,2,7,4423,0,0,0,0,1,0,0,0,0,0,1
4403,4,2,193,2,1,5909,0,0,1,0,0,1,0,0,0,0,1
4404,5,3,187,3,3,4343,0,0,0,0,0,0,0,1,0,0,1
4405,3,4,246,3,1,4020,1,1,0,0,0,0,1,0,0,0,1
4406,3,2,237,3,10,5851,0,0,1,0,0,0,0,1,0,0,1
4407,3,3,269,3,5,4197,1,1,1,1,0,0,0,0,0,0,1
4408,3,5,107,5,4,5624,0,0,0,0,1,0,0,0,0,0,1
4409,3,3,147,3,4,5805,0,1,0,0,0,1,0,0,0,0,1
4410,3,4,111,5,1,4102,0,0,1,0,0,0,0,1,0,0,1
4411,3,5,197,3,2,4018,1,0,1,0,0,0,1,0,0,0,1
4412,3,4,257,4,9,4537,0,1,0,0,0,0,0,1,0,0,1
4413,5,4,269,2,2,5276,0,0,1,1,0,0,0,0,0,0,1
4414,3,2,224,2,3,4405,0,0,1,0,1,0,0,0,0,0,1
4415,3,3,262,2,10,5032,0,0,1,0,0,1,0,0,0,0,1
4416,5,3,181,3,7,5675,1,1,2,0,0,0,0,1,0,0,1
4417,3,5,159,3,9,4555,0,1,1,0,0,0,1,0,0,0,1
4418,3,2,207,2,9,4671,0,1,0,0,0,0,0,1,0,0,1
4419,3,1,238,3,5,4399,1,0,1,1,0,0,0,0,0,0,1
4420,2,3,239,3,1,5910,0,1,2,0,1,0,0,0,0,0,1
4421,4,5,206,2,10,4264,1,0,0,0,0,1,0,0,0,0,1
4422,4,1,159,4,5,5420,1,1,0,0,0,0,0,1,0,0,1
4423,3,4,207,2,10,4706,0,1,1,0,0,0,1,0,0,0,1
4424,4,3,262,2,10,5524,1,1,0,0,0,0,0,1,0,0,1
4425,3,3,251,2,3,5168,0,1,0,1,0,0,0,0,0,0,1
4426,5,5,188,3,7,4485,1,0,0,0,1,0,0,0,0,0,1
4427,5,3,254,2,4,5014,0,0,0,0,0,1,0,0,0,0,1
4428,4,1,234,3,10,4375,0,1,2,0,0,0,0,1,0,0,1
4429,3,5,246,3,2,5653,1,0,1,0,0,0,1,0,0,0,1
4430,4,2,158,3,3,4527,0,1,0,0,0,0,0,1,0,0,1
4431,4,1,220,3,4,4314,0,1,1,1,0,0,0,0,0,0,1
4432,4,2,257,3,8,5045,1,1,1,0,1,0,0,0,0,0,1
4433,4,4,143,2,3,5630,1,0,1,0,0,1,0,0,0,0,1
4434,4,5,163,3,4,5863,0,1,2,0,0,0,0,1,0,0,1
4435,3,3,171,4,8,4502,0,1,0,0,0,0,1,0,0,0,1
4436,3,3,261,4,7,4542,1,0,1,0,0,0,0,1,0,0,1
4437,3,4,212,3,10,4663,0,1,1,1,0,0,0,0,0,0,1
4438,3,4,176,2,10,4920,0,0,0,0,1,0,0,0,0,0,1
4439,4,1,257,4,5,5875,1,1,0,0,0,1,0,0,0,0,1
4440,4,4,133,2,10,4768,1,0,0,0,0,0,0,1,0,0,1
4441,3,2,153,3,3,5251,0,0,1,0,0,0,1,0,0,0,1
4443,4,5,164,2,9,5453,0,0,0,1,0,0,0,0,0,0,1
4444,3,2,256,2,9,4228,1,0,1,0,1,0,0,0,0,0,1
4445,2,2,150,2,9,4917,1,0,1,0,0,1,0,0,0,0,1
4446,2,4,107,4,4,4451,1,0,2,0,0,0,0,1,0,0,1
4447,6,3,219,4,6,4885,1,1,1,0,0,0,1,0,0,0,1
4448,6,1,237,5,2,5364,0,1,2,0,0,0,0,1,0,0,1
4449,5,1,246,2,4,5461,0,0,0,1,0,0,0,0,0,0,1
4450,4,3,198,3,1,5846,1,0,1,0,1,0,0,0,0,0,1
4452,5,2,168,2,3,4928,0,0,2,0,0,0,0,1,0,0,1
4453,5,2,173,4,4,5363,0,1,1,0,0,0,1,0,0,0,1
4454,4,4,106,2,10,5173,1,0,0,0,0,0,0,1,0,0,1
4455,3,1,171,2,7,4010,1,0,1,1,0,0,0,0,0,0,1
4456,5,1,224,2,4,5063,0,1,1,0,1,0,0,0,0,0,1
4457,4,2,216,4,3,4887,1,1,1,0,0,1,0,0,0,0,1
4458,3,3,174,3,2,4221,0,0,1,0,0,0,0,1,0,0,1
4460,4,3,229,3,3,5027,0,0,0,0,0,0,0,1,0,0,1
4461,4,5,214,3,6,5646,0,1,2,1,0,0,0,0,0,0,1
4462,4,5,199,5,8,5669,1,1,1,0,1,0,0,0,0,0,1
4463,5,4,182,3,7,5677,1,0,1,0,0,1,0,0,0,0,1
4464,4,1,152,3,4,5299,0,1,0,0,0,0,0,1,0,0,1
4465,4,5,258,2,6,5062,1,1,1,0,0,0,1,0,0,0,1
4466,6,2,182,3,7,4371,1,1,0,0,0,0,0,1,0,0,1
4467,2,4,166,3,8,4968,1,1,0,1,0,0,0,0,0,0,1
4468,2,3,176,3,6,5006,0,0,0,0,1,0,0,0,0,0,1
4469,3,1,193,3,3,5154,0,1,1,0,0,1,0,0,0,0,1
4470,4,4,135,2,10,4508,1,0,0,0,0,0,0,1,0,0,1
4471,6,5,213,4,3,5549,0,0,1,0,0,0,1,0,0,0,1
4472,5,5,168,3,6,4088,1,0,0,0,0,0,0,1,0,0,1
4473,3,3,264,3,6,4247,1,0,1,1,0,0,0,0,0,0,1
4474,3,1,173,2,10,4115,1,1,0,0,1,0,0,0,0,0,1
4475,6,3,142,2,9,5360,1,0,0,0,0,1,0,0,0,0,1
4476,2,2,278,2,9,4318,0,0,1,0,0,0,0,1,0,0,1
4477,3,3,197,2,10,5255,0,1,1,0,0,0,1,0,0,0,1
4478,5,4,226,2,6,4547,0,1,0,0,0,0,0,1,0,0,1
4479,3,2,197,5,9,4291,1,0,1,1,0,0,0,0,0,0,1
4480,4,5,189,2,6,5439,1,1,1,0,1,0,0,0,0,0,1
4481,2,1,210,2,6,5250,0,0,1,0,0,1,0,0,0,0,1
4482,5,2,149,2,8,5396,0,0,1,0,0,0,0,1,0,0,1
4483,5,4,171,5,1,5749,0,1,1,0,0,0,1,0,0,0,1
4484,5,3,243,3,10,4524,1,0,1,0,0,0,0,1,0,0,1
4485,4,5,171,4,4,5265,0,0,0,1,0,0,0,0,0,0,1
4486,5,3,215,4,5,5915,1,1,0,0,1,0,0,0,0,0,1
4487,3,4,174,3,4,4051,0,0,1,0,0,1,0,0,0,0,1
4488,6,4,210,5,2,4651,0,1,1,0,0,0,0,1,0,0,1
4489,4,4,135,2,4,5112,0,0,0,0,0,0,1,0,0,0,1
4490,3,2,134,3,6,4778,1,1,0,0,0,0,0,1,0,0,1
4491,2,5,166,4,3,4638,0,0,1,1,0,0,0,0,0,0,1
4492,5,1,174,3,10,4008,0,1,0,0,1,0,0,0,0,0,1
4493,4,4,252,4,4,4832,0,0,1,0,0,1,0,0,0,0,1
4494,5,2,219,4,7,4787,1,0,0,0,0,0,0,1,0,0,1
4495,4,5,244,2,7,5325,1,0,1,0,0,0,1,0,0,1,0
4496,5,5,132,3,5,4195,1,1,0,0,0,0,0,1,0,1,0
4497,4,2,223,4,2,5709,0,1,0,1,0,0,0,0,0,1,0
4498,3,4,260,4,10,4109,0,0,0,0,1,0,0,0,0,1,0
4499,3,4,269,2,6,5951,0,1,1,0,0,1,0,0,0,1,0
4500,3,5,170,3,5,5064,0,0,0,0,0,0,0,1,0,1,0
4501,2,5,170,5,10,5621,1,0,0,0,0,0,1,0,0,1,0
4502,4,2,173,2,2,5327,0,1,1,0,0,0,0,1,0,1,0
4507,3,3,183,3,2,4363,0,1,0,0,0,0,1,0,0,1,0
4509,4,1,140,3,4,5210,1,1,0,1,0,0,0,0,0,1,0
4510,6,5,154,2,7,4359,1,1,2,0,1,0,0,0,0,1,0
4512,5,2,198,3,8,4680,0,0,0,0,0,0,0,1,0,1,0
4513,4,2,266,3,5,4831,1,1,2,0,0,0,1,0,0,1,0
4514,4,4,197,5,8,4793,0,1,0,0,0,0,0,1,0,1,0
4518,5,4,219,4,8,4540,0,0,0,0,0,0,0,1,1,0,0
4519,4,4,244,2,7,5543,1,0,1,0,0,0,1,0,1,0,0
4520,5,5,132,3,3,4263,0,1,0,0,0,0,0,1,1,0,0
4521,4,4,223,4,3,5613,0,1,0,1,0,0,0,0,1,0,0
4522,3,3,260,4,8,5595,1,1,0,0,1,0,0,0,1,0,0
4523,3,1,269,2,6,5703,1,1,1,0,0,1,0,0,1,0,0
4524,3,1,170,3,3,4454,1,1,0,0,0,0,0,1,1,0,0
4525,2,4,170,5,10,5448,0,1,0,0,0,0,1,0,1,0,0
4526,4,5,173,2,5,4776,1,0,1,0,0,0,0,1,1,0,0
4531,3,3,183,3,4,5322,0,1,0,0,0,0,1,0,1,0,0
4533,4,5,140,3,7,5383,0,0,0,1,0,0,0,0,1,0,0
4534,6,3,154,2,7,4732,0,1,2,0,1,0,0,0,1,0,0
4536,5,3,198,3,6,5061,1,0,0,0,0,0,0,1,1,0,0
4537,4,2,266,3,1,5532,1,1,2,0,0,0,1,0,1,0,0
4538,4,3,197,5,8,4209,1,0,0,0,0,0,0,1,1,0,0
4542,6,2,247,4,3,1752,0,0,0,0,0,0,0,1,0,0,1
4543,5,1,275,4,6,1569,0,0,1,0,0,0,1,0,0,0,1
4544,6,5,291,4,3,1102,1,1,0,0,0,0,0,1,0,0,1
4545,6,4,265,4,9,1511,0,0,0,1,0,0,0,0,0,0,1
4546,7,1,250,5,8,1776,0,1,1,0,1,0,0,0,0,0,1
4547,7,1,291,4,9,1880,1,0,0,0,0,1,0,0,0,0,1
4548,6,4,255,4,3,1569,1,0,0,0,0,0,0,1,0,0,1
4549,6,5,290,4,3,1463,1,0,1,0,0,0,1,0,0,0,1
4550,5,5,276,4,7,1742,0,0,0,0,0,0,0,1,0,0,1
4551,4,3,149,3,1,1448,1,0,1,1,0,0,0,0,0,0,1
4552,6,2,310,4,5,1791,1,0,1,0,1,0,0,0,0,0,1
4553,7,5,273,4,7,1364,0,0,0,0,0,1,0,0,0,0,1
4554,6,3,244,4,5,1668,1,0,0,0,0,0,0,1,0,0,1
4555,6,4,275,4,4,1192,1,0,0,0,0,0,1,0,0,0,1
4556,7,2,308,4,7,1176,0,0,0,0,0,0,0,1,0,0,1
4557,6,5,264,4,6,1005,0,1,0,1,0,0,0,0,0,0,1
4558,6,2,256,5,2,1449,1,0,1,0,1,0,0,0,0,0,1
4559,5,1,252,4,4,1837,0,1,1,0,0,1,0,0,0,0,1
4560,6,2,244,4,4,1245,1,0,0,0,0,0,0,1,0,0,1
4561,6,1,280,4,5,1431,0,1,1,0,0,0,1,0,0,0,1
4562,5,3,227,4,10,1317,1,0,0,0,0,0,0,1,0,0,1
4563,6,4,272,4,7,1706,1,0,0,1,0,0,0,0,0,0,1
4564,6,2,274,4,8,1626,1,1,1,0,1,0,0,0,0,0,1
4565,6,3,310,4,2,1817,0,0,0,0,0,1,0,0,0,0,1
4566,6,2,282,5,5,1818,1,1,1,0,0,0,0,1,0,0,1
4567,6,1,247,4,10,1783,0,0,1,0,0,0,1,0,0,0,1
4568,4,2,262,4,2,5311,0,1,0,0,0,0,0,1,0,0,1
4569,3,3,213,3,7,4133,0,1,1,1,0,0,0,0,0,0,1
4570,4,5,136,3,7,4817,1,1,1,0,1,0,0,0,0,0,1
4571,3,5,134,2,4,5291,0,0,0,0,0,1,0,0,0,0,1
4572,2,2,171,2,6,5105,0,0,1,0,0,0,0,1,0,0,1
4573,3,2,182,2,10,4391,1,1,0,0,0,0,1,0,0,0,1
4574,4,4,185,3,9,4469,0,1,1,0,0,0,0,1,0,0,1
4575,4,2,271,3,4,5902,0,0,1,1,0,0,0,0,0,0,1
4576,4,1,166,5,1,5463,1,0,0,0,1,0,0,0,0,0,1
4577,4,2,196,2,4,5852,0,1,0,0,0,1,0,0,0,0,1
4578,4,4,157,4,6,4175,0,1,0,0,0,0,0,1,0,0,1
4579,4,4,218,2,4,4104,1,1,0,0,0,0,1,0,0,0,1
4580,4,3,142,3,6,5930,0,0,1,0,0,0,0,1,0,0,1
4581,3,1,237,2,9,4626,1,1,0,1,0,0,0,0,0,0,1
4582,6,3,213,4,2,5349,0,0,0,0,1,0,0,0,0,0,1
4583,5,1,241,2,3,5391,1,0,1,0,0,1,0,0,0,0,1
4584,2,2,170,3,7,4284,1,0,2,0,0,0,0,1,0,0,1
4585,3,1,156,3,9,4278,0,1,1,0,0,0,1,0,0,0,1
4586,3,4,228,3,8,5419,0,0,1,0,0,0,0,1,0,0,1
4587,3,1,145,3,10,4364,0,0,2,1,0,0,0,0,0,0,1
4588,4,1,145,3,3,5618,1,1,0,0,1,0,0,0,0,0,1
4589,3,4,166,3,8,4369,1,0,1,0,0,1,0,0,0,0,1
4590,5,5,106,5,4,4410,1,0,1,0,0,0,0,1,0,0,1
4591,5,3,210,3,4,4819,0,0,2,0,0,0,1,0,0,0,1
4592,2,1,235,3,6,4411,1,0,1,0,0,0,0,1,0,0,1
4593,4,2,142,2,5,4062,0,0,1,1,0,0,0,0,0,0,1
4594,3,4,271,3,9,4889,1,0,0,0,1,0,0,0,0,0,1
4595,4,5,245,3,2,5439,1,0,1,0,0,1,0,0,0,0,1
4596,4,2,192,4,2,5503,0,0,1,0,0,0,0,1,0,0,1
4597,5,4,270,3,9,4992,1,1,1,0,0,0,1,0,0,0,1
4598,4,4,197,3,7,5099,0,0,0,0,0,0,0,1,0,0,1
4599,2,1,255,3,1,5929,0,0,1,1,0,0,0,0,0,0,1
4600,5,3,223,2,9,5735,0,0,1,0,1,0,0,0,0,0,1
4601,3,5,256,3,7,4366,1,1,0,0,0,1,0,0,0,0,1
4602,4,2,229,2,9,5026,0,1,0,0,0,0,0,1,0,0,1
4603,3,3,233,3,5,4976,1,0,0,0,0,0,1,0,0,0,1
4605,3,1,171,2,6,5704,1,0,1,1,0,0,0,0,0,0,1
4606,5,2,178,5,5,5167,0,0,0,0,1,0,0,0,0,0,1
4607,3,1,233,2,1,5073,1,1,2,0,0,1,0,0,0,0,1
4608,3,1,232,2,2,5104,1,0,1,0,0,0,0,1,0,0,1
4609,4,2,236,3,1,4076,0,0,0,0,0,0,1,0,0,0,1
4610,3,2,197,3,3,4491,0,0,1,0,0,0,0,1,0,0,1
4611,3,3,152,3,6,5749,1,1,0,1,0,0,0,0,0,0,1
4612,3,4,219,2,7,4883,1,1,1,0,1,0,0,0,0,0,1
4613,4,2,205,2,10,5580,0,0,0,0,0,1,0,0,0,0,1
4614,3,2,142,2,7,4082,0,1,0,0,0,0,0,1,0,0,1
4615,6,4,112,4,9,4005,1,0,1,0,0,0,1,0,0,0,1
4616,2,2,254,2,8,5827,0,0,0,0,0,0,0,1,0,0,1
4617,4,3,256,3,1,4323,0,0,2,1,0,0,0,0,0,0,1
4618,4,4,168,4,4,4676,0,0,1,0,1,0,0,0,0,0,1
4619,3,4,171,3,5,5872,0,0,0,0,0,1,0,0,0,0,1
4620,6,5,215,4,5,5409,1,1,1,0,0,0,0,1,0,0,1
4621,3,3,169,3,9,4317,1,0,0,0,0,0,1,0,0,0,1
4622,3,3,149,4,3,5944,1,0,1,0,0,0,0,1,0,0,1
4623,4,1,223,3,9,4832,0,0,0,1,0,0,0,0,0,0,1
4624,5,3,224,2,6,5962,1,1,0,0,1,0,0,0,0,0,1
4625,2,5,186,2,10,4506,0,1,1,0,0,1,0,0,0,0,1
4626,4,4,184,3,2,5381,0,0,1,0,0,0,0,1,0,0,1
4627,3,1,152,3,3,5839,1,0,0,0,0,0,1,0,0,0,1
4628,5,3,249,2,9,4568,0,0,0,0,0,0,0,1,0,0,1
4629,3,3,173,5,10,5840,0,0,1,1,0,0,0,0,0,0,1
4630,5,5,167,2,2,5908,0,1,1,0,1,0,0,0,0,0,1
4631,5,2,230,2,9,4483,0,1,1,0,0,1,0,0,0,0,1
4632,5,3,237,3,8,5131,0,0,0,0,0,0,0,1,0,1,0
4633,3,4,202,5,5,4632,0,1,2,0,0,0,1,0,0,1,0
4634,4,3,134,4,3,5233,0,1,0,0,0,0,0,1,0,1,0
4635,5,3,263,3,2,4688,0,0,1,1,0,0,0,0,0,1,0
4636,5,2,272,2,1,5412,0,0,0,0,1,0,0,0,0,1,0
4638,3,4,190,4,7,5963,1,0,1,0,0,0,0,1,0,1,0
4639,5,4,223,2,5,4424,1,1,0,0,0,0,1,0,0,1,0
4640,5,1,257,3,5,4355,0,0,1,0,0,0,0,1,0,1,0
4641,4,4,184,3,2,4639,0,1,1,1,0,0,0,0,0,1,0
4642,3,5,193,3,1,5810,1,1,1,0,1,0,0,0,0,1,0
4643,4,3,204,2,7,4717,1,0,0,0,0,1,0,0,0,1,0
4644,3,2,236,3,8,5783,0,1,1,0,0,0,0,1,0,1,0
4645,5,3,222,2,3,4460,1,1,1,0,0,0,1,0,0,1,0
4646,4,1,140,5,6,4001,1,1,1,0,0,0,0,1,0,1,0
4647,3,1,204,3,9,5093,0,0,2,1,0,0,0,0,0,1,0
4648,3,2,271,2,6,5280,1,1,1,0,1,0,0,0,0,1,0
4650,4,1,206,3,4,4745,0,0,0,0,0,0,0,1,0,1,0
4651,3,2,180,2,8,4408,0,0,2,0,0,0,1,0,0,1,0
4652,3,2,193,3,7,5224,0,0,0,0,0,0,0,1,0,1,0
4653,5,1,238,4,10,4668,0,1,1,1,0,0,0,0,0,1,0
4654,5,3,234,3,6,4632,0,0,0,0,1,0,0,0,1,0,0
4655,2,5,271,2,5,5164,1,0,0,0,0,1,0,0,1,0,0
4656,5,2,102,5,3,4784,0,0,1,0,0,0,0,1,1,0,0
4657,3,1,185,3,7,5474,1,1,1,0,0,0,1,0,1,0,0
4658,4,1,273,2,10,5832,1,0,2,0,0,0,0,1,1,0,0
4660,5,3,191,2,7,5783,1,1,1,0,1,0,0,0,1,0,0
4661,4,4,239,2,4,4304,1,1,1,0,0,1,0,0,1,0,0
4662,3,3,270,3,7,4152,0,1,0,0,0,0,0,1,1,0,0
4663,5,2,279,4,8,4418,1,0,0,0,0,0,1,0,1,0,0
4664,5,1,233,4,2,4615,1,1,2,0,0,0,0,1,1,0,0
4665,3,3,178,4,3,4154,1,1,2,1,0,0,0,0,1,0,0
4666,3,4,184,4,2,4052,0,1,1,0,1,0,0,0,1,0,0
4667,3,5,202,3,2,5208,0,1,0,0,0,1,0,0,1,0,0
4668,3,3,149,2,3,4527,0,1,1,0,0,0,0,1,1,0,0
4669,5,2,133,2,2,4556,0,0,2,0,0,0,1,0,1,0,0
4670,4,4,224,5,9,4902,1,0,0,0,0,0,0,1,1,0,0
4671,4,2,252,2,6,5414,0,0,1,1,0,0,0,0,1,0,0
4672,4,3,208,2,6,4276,1,1,1,0,1,0,0,0,1,0,0
4673,5,3,256,2,3,4456,0,1,0,0,0,1,0,0,1,0,0
4674,3,5,206,4,10,4321,1,1,1,0,0,0,0,1,1,0,0
4675,2,1,177,4,5,4358,0,0,0,0,0,0,1,0,1,0,0
4676,4,4,269,4,3,5032,1,0,1,0,0,0,0,1,0,0,1
4677,3,5,216,3,2,4242,0,0,2,1,0,0,0,0,0,0,1
4678,3,2,221,3,7,5477,0,0,2,0,1,0,0,0,0,0,1
4679,5,4,210,3,6,5102,0,0,1,0,0,1,0,0,0,0,1
4680,4,5,205,3,9,4411,0,0,1,0,0,0,0,1,0,0,1
4681,3,3,237,3,7,4062,0,0,0,0,0,0,1,0,0,0,1
4682,5,4,139,2,2,4217,1,0,1,0,0,0,0,1,0,0,1
4683,4,4,163,3,3,4185,1,1,0,1,0,0,0,0,0,0,1
4684,4,4,171,2,4,4962,0,1,0,0,1,0,0,0,0,0,1
4685,4,3,261,3,9,5994,1,0,0,0,0,1,0,0,0,0,1
4686,4,3,195,2,8,4576,0,1,0,0,0,0,0,1,0,0,1
4688,5,5,236,3,4,5724,1,1,2,0,0,0,0,1,0,0,1
4689,3,4,254,3,6,5716,0,1,1,1,0,0,0,0,0,0,1
4690,3,3,157,3,10,4877,0,1,1,0,1,0,0,0,0,0,1
4691,3,1,245,3,1,5325,0,0,1,0,0,1,0,0,0,0,1
4692,4,1,144,4,8,4303,0,1,1,0,0,0,0,1,0,0,1
4693,5,3,217,4,3,5718,1,1,0,0,0,0,1,0,0,0,1
4694,3,3,249,2,2,5078,0,0,0,0,0,0,0,1,0,0,1
4695,3,2,176,2,2,5083,0,0,0,1,0,0,0,0,0,0,1
4696,3,1,230,2,1,4970,1,0,0,0,1,0,0,0,0,0,1
4697,3,5,204,2,5,4504,1,0,1,0,0,1,0,0,0,0,1
4698,4,4,266,2,5,5601,0,0,0,0,0,0,0,1,0,0,1
4699,4,3,213,3,2,5722,0,0,0,0,0,0,1,0,0,0,1
4700,3,4,147,3,8,5525,0,0,0,0,0,0,0,1,0,0,1
4701,3,1,201,3,3,4556,1,0,0,1,0,0,0,0,0,0,1
4702,2,4,248,3,5,5441,0,0,0,0,1,0,0,0,0,0,1
4703,4,3,167,3,5,5791,0,1,1,0,0,1,0,0,0,0,1
4704,3,4,232,2,10,5678,0,1,0,0,0,0,0,1,0,0,1
4705,5,3,163,3,9,4419,1,1,1,0,0,0,1,0,0,0,1
4706,4,4,201,5,3,5901,1,1,1,0,0,0,0,1,0,0,1
4707,4,5,252,2,9,4157,0,0,0,1,0,0,0,0,0,0,1
4708,3,1,146,4,10,4583,0,0,0,0,1,0,0,0,0,0,1
4709,5,1,160,3,3,5839,0,1,1,0,0,1,0,0,0,0,1
4710,5,2,167,4,10,4325,0,1,0,0,0,0,0,1,0,0,1
4711,4,2,224,2,8,4781,1,0,1,0,0,0,1,0,0,0,1
4712,4,2,239,3,5,5978,0,0,1,0,0,0,0,1,0,0,1
4714,4,5,264,3,10,5972,0,0,0,0,1,0,0,0,0,0,1
4715,4,2,242,3,8,4644,1,1,1,0,0,1,0,0,0,0,1
4716,3,3,204,4,9,4712,0,1,2,0,0,0,0,1,0,0,1
4717,3,5,260,2,1,5970,0,1,1,0,0,0,1,0,0,0,1
4718,3,2,279,3,6,4560,0,0,1,0,0,0,0,1,0,0,1
4719,3,4,225,4,8,5209,0,0,0,1,0,0,0,0,0,0,1
4720,3,5,190,3,9,4468,0,1,0,0,1,0,0,0,0,0,1
4721,4,2,152,2,7,5026,0,1,0,0,0,1,0,0,0,0,1
4723,3,2,191,2,7,5357,0,1,1,0,0,0,1,0,0,0,1
4724,4,3,140,3,1,4453,0,1,0,0,0,0,0,1,0,0,1
4725,5,3,199,4,8,5362,0,0,1,1,0,0,0,0,0,0,1
4726,4,1,194,3,6,5282,0,0,1,0,1,0,0,0,0,0,1
4727,4,2,273,2,5,5608,1,0,0,0,0,1,0,0,0,0,1
4728,4,5,259,2,4,4092,1,0,1,0,0,0,0,1,0,0,1
4729,4,3,180,3,5,4038,1,1,1,0,0,0,1,0,0,0,1
4730,5,3,251,2,9,4458,0,1,0,0,0,0,0,1,0,0,1
4731,5,1,269,3,5,5031,0,0,0,1,0,0,0,0,0,0,1
4733,5,5,250,2,10,5475,1,1,1,0,0,1,0,0,0,0,1
4734,3,5,265,3,8,5980,0,0,1,0,0,0,0,1,0,0,1
4736,3,4,211,3,8,5191,1,1,2,0,0,0,0,1,0,0,1
4737,4,4,245,2,6,5772,0,1,0,1,0,0,0,0,0,0,1
4738,4,1,188,2,6,5894,1,1,0,0,1,0,0,0,0,0,1
4739,3,5,244,2,10,4064,1,0,1,0,0,1,0,0,0,0,1
4740,3,5,233,3,7,5787,0,0,1,0,0,0,0,1,0,0,1
4741,3,1,144,3,6,4163,0,0,1,0,0,0,1,0,0,0,1
4742,3,5,221,2,6,5289,0,0,0,0,0,0,0,1,0,0,1
4743,3,5,267,2,2,5062,1,1,2,1,0,0,0,0,0,0,1
4744,3,1,211,3,7,5178,0,0,2,0,1,0,0,0,0,0,1
4745,4,1,205,3,10,4923,0,0,0,0,0,1,0,0,0,0,1
4746,3,2,144,3,1,5307,0,1,2,0,0,0,0,1,0,0,1
4750,5,5,232,3,5,5338,0,0,0,0,1,0,0,0,0,0,1
4751,5,4,272,2,1,5983,1,0,0,0,0,1,0,0,0,0,1
4752,2,4,167,2,1,4344,0,1,1,0,0,0,0,1,0,0,1
4754,6,2,247,4,10,1556,0,1,0,0,0,0,0,1,0,0,1
4755,5,5,275,4,9,1215,1,1,1,1,0,0,0,0,0,0,1
4756,6,4,291,4,8,1131,0,0,0,0,1,0,0,0,0,0,1
4757,6,5,265,4,7,1404,1,1,0,0,0,1,0,0,0,0,1
4758,7,3,250,5,4,1163,1,0,1,0,0,0,0,1,0,0,1
4759,7,2,291,4,8,1275,0,0,0,0,0,0,1,0,0,0,1
4760,6,5,255,4,9,1197,0,0,0,0,0,0,0,1,0,0,1
4761,6,5,290,4,2,1867,1,1,1,1,0,0,0,0,0,0,1
4762,5,5,276,4,2,1411,1,1,0,0,1,0,0,0,0,0,1
4763,4,1,149,3,8,1136,0,0,1,0,0,1,0,0,0,0,1
4765,3,4,191,2,8,5667,1,1,1,0,0,0,1,0,0,0,1
4766,4,4,140,3,4,5924,1,0,0,0,0,0,0,1,0,0,1
4767,5,4,199,4,2,4902,1,1,1,1,0,0,0,0,0,0,1
4768,4,1,194,3,9,5804,0,0,1,0,1,0,0,0,0,0,1
4769,4,5,273,2,9,5724,0,0,0,0,0,1,0,0,0,1,0
4770,4,4,259,2,8,4672,0,0,1,0,0,0,0,1,0,1,0
4771,4,5,180,3,1,5088,0,0,1,0,0,0,1,0,0,1,0
4772,5,4,251,2,3,5347,1,0,0,0,0,0,0,1,0,1,0
4773,5,3,269,3,8,4811,0,0,0,1,0,0,0,0,0,1,0
4775,5,2,250,2,6,5565,0,0,1,0,0,1,0,0,0,1,0
4776,3,3,265,3,3,5241,0,0,1,0,0,0,0,1,0,1,0
4778,3,3,211,3,4,4354,1,0,2,0,0,0,0,1,0,1,0
